Job title ,Hiring Company,Comapny Address,Shift,Links
Solid Section Head ( Production ),Rameda,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/egLSY0AtiO2Y-Solid-Section-Head-Production-Rameda-Giza-Egypt?o=506&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Financial System Administrator,GUC,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Ciaj7h0QGh1S-Financial-System-Administrator-GUC-Cairo-Egypt?o=507&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Front End Developer Vue JS,Perfect Presentation,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/7IRjNjJRY7zP-Front-End-Developer-Vue-JS-Perfect-Presentation-Giza-Egypt?o=508&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Database Administrator,Fawry Banking & Payment Technology Services,"Smart Village, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/Pf3iJgVbWJ5l-Senior-Database-Administrator-Fawry-Banking-Payment-Technology-Services-Giza-Egypt?o=509&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Java Developer (J2EE),ITS ,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/CuIYzUf6W6uM-Senior-Java-Developer-J2EE-ITS-Cairo-Egypt?o=510&l=sp&t=sj&a=data science|search-v3|hpb|spbg
SAP PP/QM-PM Consultant,Zeina Group,"10th of Ramadan City, Sharqia, Egypt ",Full time,https://wuzzuf.net/jobs/p/PAnb4c12qL90-SAP-PPQM-PM-Consultant-Zeina-Group-Sharqia-Egypt?o=511&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software Engineering Manager - UK LamasaTech Team (Alexandria),Procrew,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/JTzwmbI4akSY-Software-Engineering-Manager---UK-LamasaTech-Team-Alexandria-Procrew-Alexandria-Egypt?o=512&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Database Administrator,ADCB,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Vp3ewz9kTSA8-Database-Administrator-ADCB-Cairo-Egypt?o=513&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Product Owner,Master Linux,"Riyadh, Saudi Arabia ",Full time,https://wuzzuf.net/jobs/p/yrjwC0Ze3DPz-Product-Owner-Master-Linux-Riyadh-Saudi-Arabia?o=514&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Product Manager,Maxab,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/7Mq2wrNJSXYc-Product-Manager-Maxab-Cairo-Egypt?o=515&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software CTO / Chief Technology Officer,Safa Soft,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/g8TgTJOC18VU-Software-CTO-Chief-Technology-Officer-Safa-Soft-Cairo-Egypt?o=516&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior QC Engineer,Maxab,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/EfkJ2oAzdvcl-Senior-QC-Engineer-Maxab-Cairo-Egypt?o=517&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Full Stack Developer,Nile University,"Sheikh Zayed, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/g54batJKkiid-Full-Stack-Developer-Nile-University-Giza-Egypt?o=518&l=sp&t=sj&a=data science|search-v3|hpb|spbg
QA Senior Specialist,Kandil Industries,"10th of Ramadan City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/08udPX5U5tb3-QA-Senior-Specialist-Kandil-Industries-Cairo-Egypt?o=519&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Software Developer (.Net Core),CrossWorkers,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/nwTBHWfw5fm6-Senior-Software-Developer-Net-Core-CrossWorkers-Cairo-Egypt?o=520&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Key Account Manager,GET Group- Egypt,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/l2zWW7ocOBca-Key-Account-Manager-GET-Group--Egypt-Cairo-Egypt?o=521&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Product Manager,Future Face,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/UNmMrxE8GH6i-Product-Manager-Future-Face-Cairo-Egypt?o=522&l=sp&t=sj&a=data science|search-v3|hpb|spbg
IT System Administrator,Confidential -,"Riyadh, Saudi Arabia ",Full time,https://wuzzuf.net/jobs/p/Kiw1V7zCOIyR-IT-System-Administrator-Riyadh-Saudi-Arabia?o=523&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Odoo Functional Consultant,E3mel Business for Financial & Managerial Consultancy,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/1y2CD15a5sgW-Odoo-Functional-Consultant-E3mel-Business-for-Financial-Managerial-Consultancy-Cairo-Egypt?o=524&l=sp&t=sj&a=data science|search-v3|hpb|spbg
DevOps Supervisor,Confidential -,"Downtown, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/kSGBjr1NhhmO-DevOps-Supervisor-Cairo-Egypt?o=525&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Quality Assurance Supervisor - (Wadi Natron),Al Watania Poultry,"Wadi Alnatrun, Beheira, Egypt ",Full time,https://wuzzuf.net/jobs/p/HriO6DPDVcHl-Quality-Assurance-Supervisor---Wadi-Natron-Al-Watania-Poultry-Beheira-Egypt?o=526&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Tender Representative - Mansoura,Delta Pharma Egypt,"Mansoura, Dakahlia, Egypt ",Full time,https://wuzzuf.net/jobs/p/grMeKi1032mp-Tender-Representative---Mansoura-Delta-Pharma-Egypt-Dakahlia-Egypt?o=527&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Tender Representative - Cairo,Delta Pharma Egypt,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/O1iiFFD3Jtdk-Tender-Representative---Cairo-Delta-Pharma-Egypt-Cairo-Egypt?o=528&l=sp&t=sj&a=data science|search-v3|hpb|spbg
HSE Supervisor,Target Recruitment  & HR Solutions ,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/bBKktS3bjbjT-HSE-Supervisor-Target-Recruitment-HR-Solutions-Alexandria-Egypt?o=529&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior System Analyst,ExaServe LLC,"Riyadh, Saudi Arabia ",Full time,https://wuzzuf.net/jobs/p/4vT9VrShPx9C-Senior-System-Analyst-ExaServe-LLC-Riyadh-Saudi-Arabia?o=530&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software Developer,ATSI,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/tZMcq5Ca46sT-Software-Developer-ATSI-Cairo-Egypt?o=531&l=sp&t=sj&a=data science|search-v3|hpb|spbg
HSE Specialist,Brilliant Engineering,"Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/dAk9O3wQK3SC-HSE-Specialist-Brilliant-Engineering-Giza-Egypt?o=532&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Quality Assurance Associate (Fluent French Speaker),Expleo,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/wBP2r3wuBFQO-Quality-Assurance-Associate-Fluent-French-Speaker-Expleo-Cairo-Egypt?o=533&l=sp&t=sj&a=data science|search-v3|hpb|spbg
ERP Technical Implementer,LinkIT,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/jMqDBZo9dGuH-ERP-Technical-Implementer-LinkIT-Cairo-Egypt?o=534&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Foreign Purchasing Specialist,Confidential -,"Manial, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/LoEcvcVQCBeY-Foreign-Purchasing-Specialist-Cairo-Egypt?o=535&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior PHP Developer,MOTHOL,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/I5RECapp7pVf-Senior-PHP-Developer-MOTHOL-Cairo-Egypt?o=536&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Full Stack Web Developer,ZINAD IT,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/1W8Yx9wtIUic-Senior-Full-Stack-Web-Developer-ZINAD-IT-Cairo-Egypt?o=537&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior MS Dynamics CRM Developer,SolutionsGate,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/BVMNQNiMq2nw-Senior-MS-Dynamics-CRM-Developer-SolutionsGate-Cairo-Egypt?o=538&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior PHP Developer (Laravel),Our Education,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/ChVHX0yToQ2Y-Senior-PHP-Developer-Laravel-Our-Education-Cairo-Egypt?o=539&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Research & Development Pharmacist (Formulation & Analytical Research),Hikma Pharmaceuticals,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/p7UgcQRQ4urm-Research-Development-Pharmacist-Formulation-Analytical-Research-Hikma-Pharmaceuticals-Giza-Egypt?o=540&l=sp&t=sj&a=data science|search-v3|hpb|spbg
.Net Developer,Team 4 Security,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Z1eDxOnR1A0X-Net-Developer-Team-4-Security-Cairo-Egypt?o=541&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Back-End Web Developer,Creative Mark Co.,"Jeddah, Saudi Arabia ",Full time,https://wuzzuf.net/jobs/p/Nt3I9qJGytMS-Back-End-Web-Developer-Creative-Mark-Co-Jeddah-Saudi-Arabia?o=542&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Network Security Engineer,Fixed Solutions,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/b2PDs6SE2WnM-Senior-Network-Security-Engineer-Fixed-Solutions-Cairo-Egypt?o=543&l=sp&t=sj&a=data science|search-v3|hpb|spbg
RPA Developer,Robiquity,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/OZdX5ghzU9TM-RPA-Developer-Robiquity-Cairo-Egypt?o=544&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software Testing Engineer (Automation),Robusta,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/jJB4xFyyThF3-Software-Testing-Engineer-Automation-Robusta-Cairo-Egypt?o=545&l=sp&t=sj&a=data science|search-v3|hpb|spbg
System Support Analyst (Accounting Background),Flairstech,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/dTmCarBdAhaw-System-Support-Analyst-Accounting-Background-Flairstech-Cairo-Egypt?o=546&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Technical Lead,Team 4 Security,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/QLtrC877LXiX-Technical-Lead-Team-4-Security-Cairo-Egypt?o=547&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Software Developer - Android,CrossWorkers,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/9S51b3lUFtkw-Senior-Software-Developer---Android-CrossWorkers-Cairo-Egypt?o=548&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Production Senior Specialist,EVA Cosmetics ,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/xN7zBnjt60Sv-Production-Senior-Specialist-EVA-Cosmetics-Giza-Egypt?o=549&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Oracle ERP Technical Consultant,Confidential -,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/QaMZW9zCxsJj-Oracle-ERP-Technical-Consultant-Cairo-Egypt?o=550&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Software Tester,Team 4 Security,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/rmeVo5jXc3pr-Senior-Software-Tester-Team-4-Security-Cairo-Egypt?o=551&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Oracle DBA,e-finance,"Smart Village, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/Rwqyf1L9We3n-Oracle-DBA-e-finance-Giza-Egypt?o=552&l=sp&t=sj&a=data science|search-v3|hpb|spbg
[CGEG012] Product Owner - Cairo,Cegedim,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/j0LacDtuiE5w-CGEG012-Product-Owner---Cairo-Cegedim-Cairo-Egypt?o=553&l=sp&t=sj&a=data science|search-v3|hpb|spbg
C++ Developer I,Suitera,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/dyotPWaGByac-C-Developer-I-Suitera-Cairo-Egypt?o=554&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Research And Development Specialist (Pharmacist),EVA Cosmetics ,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/gKkcayZhALcQ-Research-And-Development-Specialist-Pharmacist-EVA-Cosmetics-Giza-Egypt?o=555&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Trade Marketing Executive,Ibn Sina Pharma,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/EBSjXCob52ut-Trade-Marketing-Executive-Ibn-Sina-Pharma-Cairo-Egypt?o=556&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Full Stack Developer,A1Softech,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Dxu2ztkbHeRE-Senior-Full-Stack-Developer-A1Softech-Cairo-Egypt?o=557&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior System Admin,B.Tech,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/w9MYsmHbCnMt-Senior-System-Admin-B-Tech-Cairo-Egypt?o=558&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software Engineer - Internship,Entrepreware,"Maadi, Cairo, Egypt ",Internship,https://wuzzuf.net/jobs/p/ntpTsJMzokw4-Software-Engineer---Internship-Entrepreware-Cairo-Egypt?o=559&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Experienced Full Stack Dot Net Developer,Confidential -,"Ain Shams, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/p17ac2A6k2QN-Experienced-Full-Stack-Dot-Net-Developer-Cairo-Egypt?o=560&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Infrastructure Administrator,Confidential -,"6th of October, Giza, Egypt ",Part time,https://wuzzuf.net/jobs/p/JygIahxz7NzA-Infrastructure-Administrator-Giza-Egypt?o=561&l=sp&t=sj&a=data science|search-v3|hpb|spbg
IT Help Desk Technical Support,El-Moasser Books,"Nasr City, Cairo, Egypt ",Work from home,https://wuzzuf.net/jobs/p/ZQz0HhFfElpp-IT-Help-Desk-Technical-Support-El-Moasser-Books-Cairo-Egypt?o=562&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Junior ASP. NET Developer," Roaya IT Solutions, ","Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/rd4fKTUMRuzq-Junior-ASP-NET-Developer-Roaya-IT-Solutions-Cairo-Egypt?o=563&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software Team Leader,AHCC,"Nasr City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/RxyHxlvYxizb-Software-Team-Leader-AHCC-Cairo-Egypt?o=564&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Sr. Microsoft Dynamics CRM/CE Developer,infasme.com,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/eTXQsQ1eQx2v-Sr-Microsoft-Dynamics-CRMCE-Developer-infasme-com-Cairo-Egypt?o=565&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Front-End Angular Developer,Booking Real Estate,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/ZGae8iIpjAr7-Front-End-Angular-Developer-Booking-Real-Estate-Cairo-Egypt?o=566&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior Site Engineer AV-Systems,Audio Technology,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/YU6MCfvJHYzH-Senior-Site-Engineer-AV-Systems-Audio-Technology-Cairo-Egypt?o=567&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Maintenance Manager -Tetra Pak or Combibloc Machines,Confidential -,"10th of Ramadan City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/epQN2kKWxJC2-Maintenance-Manager--Tetra-Pak-or-Combibloc-Machines-Cairo-Egypt?o=568&l=sp&t=sj&a=data science|search-v3|hpb|spbg
MS Dynamics - CRM Developer,Confidential -,"Riyadh, Saudi Arabia ",Full time,https://wuzzuf.net/jobs/p/wr34AdLAsykL-MS-Dynamics---CRM-Developer-Riyadh-Saudi-Arabia?o=569&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Technical Consultant - RPA,alfanar,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/IUPMInDivXAQ-Technical-Consultant---RPA-alfanar-Cairo-Egypt?o=570&l=sp&t=sj&a=data science|search-v3|hpb|spbg
DBA Oracle Specialist,Masary,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/tZO86FBj27YE-DBA-Oracle-Specialist-Masary-Cairo-Egypt?o=571&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Medico Marketing Advisor - Alexandria,Caduceus Lane,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/9qnZrAgt5Mq1-Medico-Marketing-Advisor---Alexandria-Caduceus-Lane-Alexandria-Egypt?o=572&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Junior Web UI Software Developer - (React.Js & Angular),TA telecom,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/Z4HKTZOaEjRS-Junior-Web-UI-Software-Developer---ReactJs-Angular-TA-telecom-Cairo-Egypt?o=573&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Web Project Manager,Max2 Digital Media,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/z2qfgDynMddq-Web-Project-Manager-Max2-Digital-Media-Cairo-Egypt?o=574&l=sp&t=sj&a=data science|search-v3|hpb|spbg
iOS Developer,Trufla,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/LNbhVeVDAaiu-iOS-Developer-Trufla-Cairo-Egypt?o=575&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Sr.DevOps Engineer,Fixed Solutions,"Sheraton, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/xqw1ptKKO6V4-SrDevOps-Engineer-Fixed-Solutions-Cairo-Egypt?o=576&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Electrical Maintenance Engineer,Royal Herbs ,"Abu Alnumros, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/TdhVkHxMLhSi-Electrical-Maintenance-Engineer-Royal-Herbs-Giza-Egypt?o=577&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Medical Project Officer,Caduceus Lane,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/JWFT7WsSTQre-Medical-Project-Officer-Caduceus-Lane-Alexandria-Egypt?o=578&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Product Manager (Pharma Field / Ortho Field),Phoenix Marketing Group  ,"Maadi, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/ljVhvpSQDWdG-Product-Manager-Pharma-Field-Ortho-Field-Phoenix-Marketing-Group-Cairo-Egypt?o=579&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Android Developer,VA Computing Egypt,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/HA5QbKQGD1UQ-Android-Developer-VA-Computing-Egypt-Cairo-Egypt?o=580&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Chemical Engineer,Confidential -,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/dpsBZGnVlhxi-Chemical-Engineer-Alexandria-Egypt?o=581&l=sp&t=sj&a=data science|search-v3|hpb|spbg
UX & Market Research Associate,D Pay,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/cycVf2uCX0ps-UX-Market-Research-Associate-D-Pay-Cairo-Egypt?o=582&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Software Support Engineer,Trufla,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/6Oo5p8Hce5Zx-Software-Support-Engineer-Trufla-Cairo-Egypt?o=583&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Network Admin,Confidential -,"New Cairo, Cairo, Egypt ",Freelance / Project,https://wuzzuf.net/jobs/p/cd5M0ITidnj2-Network-Admin-Cairo-Egypt?o=584&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Consulting Analyst - Marketing & Communications Practice,CID Consulting,"Zamalek, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/HCZkWw0Zg8sA-Consulting-Analyst---Marketing-Communications-Practice-CID-Consulting-Cairo-Egypt?o=585&l=sp&t=sj&a=data science|search-v3|hpb|spbg
R&D Design Engineer,Groupe- Atlantic,"10th of Ramadan City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/M3UBT9OKquAT-RD-Design-Engineer-Groupe--Atlantic-Cairo-Egypt?o=586&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Brand Lead - Cardiovascular (CVS) Therapy Area,Multicare,"New Cairo, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/5jSovkLpwRA9-Brand-Lead---Cardiovascular-CVS-Therapy-Area-Multicare-Cairo-Egypt?o=587&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Quality Control Manager (Pasteurise Eggs Factory),Pillars,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/k1dshMAGfxK2-Quality-Control-Manager-Pasteurise-Eggs-Factory-Pillars-Cairo-Egypt?o=588&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Maintenance Manager (Farms) - KSA,Lehaa,"Riyadh, Saudi Arabia ",Full time,https://wuzzuf.net/jobs/p/6odvz57TM5Dy-Maintenance-Manager-Farms---KSA-Lehaa-Riyadh-Saudi-Arabia?o=589&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Process Improvement Specialist,Future Group,"Dokki, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/aRls5pCGrL3l-Process-Improvement-Specialist-Future-Group-Giza-Egypt?o=590&l=sp&t=sj&a=data science|search-v3|hpb|spbg
HSE Executive Officer,FlexFilms Egypt,"6th of October, Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/nMgTDCGvrG1E-HSE-Executive-Officer-FlexFilms-Egypt-Giza-Egypt?o=591&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Mechanical Shift Engineer,Greater Cairo Foundries Co. S.A.E,"Belbes, Sharqia, Egypt ",Full time,https://wuzzuf.net/jobs/p/9jK7lj3KYzKk-Mechanical-Shift-Engineer-Greater-Cairo-Foundries-Co-S-A-E-Sharqia-Egypt?o=592&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Toll Coordinator,Hi Pharm,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/0P5rOAJ2szHu-Toll-Coordinator-Hi-Pharm-Cairo-Egypt?o=593&l=sp&t=sj&a=data science|search-v3|hpb|spbg
R&D Project Manager,Groupe- Atlantic,"10th of Ramadan City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/WhnbP40tbYAV-RD-Project-Manager-Groupe--Atlantic-Cairo-Egypt?o=594&l=sp&t=sj&a=data science|search-v3|hpb|spbg
District Manager-Alexandria,Dulex Lab,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/RC33Z5PvnNja-District-Manager-Alexandria-Dulex-Lab-Alexandria-Egypt?o=595&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Product Manager,Dulex Lab,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/aBou1Hna7PEu-Product-Manager-Dulex-Lab-Cairo-Egypt?o=596&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Senior IT Sales Specialist,Quick Fix,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/nBFMw84lOCXc-Senior-IT-Sales-Specialist-Quick-Fix-Cairo-Egypt?o=597&l=sp&t=sj&a=data science|search-v3|hpb|spbg
District Sales Manager – Infection Prevention Control Unit,STIO Life Science,"Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/bvk0eZiNv27s-District-Sales-Manager-–-Infection-Prevention-Control-Unit-STIO-Life-Science-Cairo-Egypt?o=598&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Pest Control Specialist,Emaar ,"Mokattam, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/DrPxtLiK7UYh-Pest-Control-Specialist-Emaar-Cairo-Egypt?o=599&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Sanitation Networks Project Manager,Confidential -,"Giza, Egypt ",Full time,https://wuzzuf.net/jobs/p/ZvrYUItrNZHB-Sanitation-Networks-Project-Manager-Giza-Egypt?o=600&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Process Engineer,Jazeera Paints,"10th of Ramadan City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/vLdsZ3kPXmVF-Process-Engineer-Jazeera-Paints-Cairo-Egypt?o=601&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Quality Assurance Manager,Premier Services and Recruitment,"Nozha, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/U01EojHfq4MU-Quality-Assurance-Manager-Premier-Services-and-Recruitment-Cairo-Egypt?o=602&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Field Medical Associate - Alexandria,Caduceus Lane,"Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/3sMq2t4fsrUK-Field-Medical-Associate---Alexandria-Caduceus-Lane-Alexandria-Egypt?o=603&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Quality Control And Tech Support Chemist - Cairo,Imerys Ceramics Egypt,"10th of Ramadan City, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/ub5q81xFehQJ-Quality-Control-And-Tech-Support-Chemist---Cairo-Imerys-Ceramics-Egypt-Cairo-Egypt?o=604&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Technical Sales Specialist (Chemical Raw Materials),Fahmyoum for Trading & Industrial Development Co,"Heliopolis, Cairo, Egypt ",Full time,https://wuzzuf.net/jobs/p/5FTKyMqSVOPX-Technical-Sales-Specialist-Chemical-Raw-Materials-Fahmyoum-for-Trading-Industrial-Development-Co-Cairo-Egypt?o=605&l=sp&t=sj&a=data science|search-v3|hpb|spbg
Quality Assurance Specialist,pharmaplast,"Ameria, Alexandria, Egypt ",Full time,https://wuzzuf.net/jobs/p/00Jqe0Nc0u3V-Quality-Assurance-Specialist-pharmaplast-Alexandria-Egypt?o=606&l=sp&t=sj&a=data science|search-v3|hpb|spbg
